,name,category,section,description,dimensions,image,page
0,M4,Mesa,Jardín,Mesa de jardín forja blanca tapa chapa,70x70x75 (cm),admin/img_prod/M4/M4-1-720x540.png,9
1,BA4,Baño,Bañera,Bañera hierro con patas,170x75x60 (cm),admin/img_prod/BA4/BA4-1-720x540.png,9
2,BAR4,Bargueño,Español,Bargueño nogal tapa lisa con pie torneado,75x36x108 (cm),admin/img_prod/BAR4/BAR4-1-720x540.png,9
3,BRL4,Barril,Descatalogado,Descatalogado,1x1x1 (cm),admin/img_prod/BRL4/LOGOTIPO VAZQUEZ- 720x540.png,9
4,BAS4,Bascula,,Báscula con plataforma,60x110x115 (cm),admin/img_prod/BAS4/BAS4-1-720x540.png,9
5,BAU4,Baul,Americano  Viaje,Baúl americano tapa recto azul,90x51x37 (cm),admin/img_prod/BAU4/BAU4-1-720x540.png,9
6,BEB4,Bebé,Bañera,Cambiador de bebé tubo gris con bañera,82x48x104 (cm),admin/img_prod/BEB4/BEB4-1-720x540.png,9
7,PER4,Perchero,Español  Recibidor,Perchero de pared estilo español claro,110x15x188 (cm),admin/img_prod/PER4/PER4-720x540.png,9
8,ESC4,Escaleras,Tienda,Escalera de tijera baja pintada marrón,39x60x90 (cm),admin/img_prod/ESC4/ESC4-720x540.png,9
9,BIO4,Biombo,Dormitorio  Frances,Biombo Luis XV 3 hojas nogal hojas pintadas,150x5x160 (cm),admin/img_prod/BIO4/BIO4-1-720x540.png,9
10,BIS4,Bis a bis,Salón,Sillón pequeño respaldo forma torneada tapizado cretona flores en blanco,45x45x73 (cm),admin/img_prod/BIS4/BIS04.bmp,9
11,BRA4,Brasero,Calefaccion,Pie de brasero de ondas de madera,116x116x30 (cm),admin/img_prod/BRA4/BRA4-720x540.png,9
12,BUT4,Butaca de cine,Cine  Teatro,Fila de tres asientos de butacas de teatro terciopelo rojo,152x58x80 (cm),admin/img_prod/BUT4/BUT4-1-720x540.png,9
13,CAB4,Caballete,Escultura,Pie soporte escultura giratorio,40x40x114 (cm),admin/img_prod/CAB4/CAB4-1-720x540.png,9
14,CAR4,Caja registradora,Calculadoras  Despacho,Calculadora eléctrica OLIVETI,24x48x25 (cm),admin/img_prod/CAR4/CAR4-720x540.png,9
15,CF4,Caja fuerte,,Caja fuerte hierro pintada gris,50x40x60 (cm),admin/img_prod/CF4/CF4-1-720x540.png,9
16,CAJ4,Caja,Cajas  Militar,Caja cilíndrica de hierro porta obuses.,21x21x67 (cm),admin/img_prod/CAJ4/CAJ4-720x520.png,9
17,CA4,Cama,Cabecero  Dormitorio  Frances,Cabecero francés Luis XVI tapizado,145x10x107 (cm),admin/img_prod/CA4/CA4 720x540.png,9
18,REC4,Reclinatorio,Iglesia  Religioso,Reclinatorio silla nogal tapizada damasco,42x38x80 (cm),admin/img_prod/REC4/REC4-1-720x540.png,9
19,CARR4,Carretilla,Oficios,Carretilla de hierro de obra cajón grande,134x70x67 (cm),admin/img_prod/CARR4/CARR4-720x540.png,9
20,CSE4,Carro de servicio,Cocina  Comedor  Salón,Carro de servicio madera clara,43x32x65 (cm),admin/img_prod/CSE4/CSE4 720x540.png,9
21,CH4,Chaiselongue,Salón,Chaiselongue  capitoné tapizada granate,150x60x85 (cm),admin/img_prod/CH4/CH4-1-720x540.png,9
22,CO4,Cocinas,Cocina  Electrodomestico,Cocina de gas 3 fuegos con horno y cajón,54x50x85 (cm),admin/img_prod/CO4/CO4-1-720x540.png,9
23,COM4,Comoda,Dormitorio  Frances,Cómoda Luis XV caoba y bronce tapa figurada,120x50x102 (cm),admin/img_prod/COM4/COM4-1-720x540.png,9
24,CON4,Consola,Frances  Recibidor,Consola Luis XV caoba y oro tapa mármol rosa,130x50x88 (cm),admin/img_prod/CON4/CON4-1-720x540.png,9
25,COS4,,Costurero,Costurero isabelino oro y negro,69x50x64 (cm),admin/img_prod/COS4/COS04.JPG,9
26,CU4,Cuadro,Desnudo,Cuadro marco dorado y marrón liso foto desnudo (Autor Rubens),180x10x240 (cm),admin/img_prod/CU4/CU4-720x540.png,9
27,ANU4,Carteles y anuncios,,Cartel antiguo chapa Coca-cola,25x10x25 (cm),admin/img_prod/ANU4/ANU4-720x540.png,9
28,ESP4,Espejo,Dormitorio,Espejo vestidor tallado oscuro,71x50x170 (cm),admin/img_prod/ESP4/ESP4-1-720x540.png,9
29,ES4,Estanteria,Dormitorio,Estantería de suelo pintada,100x29x108 (cm),admin/img_prod/ES4/ES4-720x540.png,9
30,EST4,Estufa,Calefaccion,Estufa chubesqui hierro con 3 patas,30x30x72 (cm),admin/img_prod/EST4/EST4-720x540.png,9
31,ESTAT4,Estatua,,Estatua tótem de forexpan,115x35x200 (cm),admin/img_prod/ESTAT4/ESTAT4-1-720x540.png,9
32,GN4,Galan de noche,Dormitorio,Galán de noche claro madera,43x30x93 (cm),admin/img_prod/GN4/GN4-1-720x540.png,9
33,AGU4,Aguamaniles,Descatalogado,Descatalogado,0x0x0 (cm),admin/img_prod/AGU4/LOGOTIPO VAZQUEZ- 720x540.png,9
34,ADP4,Animales disecados en panoplia,,Cuernos venado en panoplia madera,1x1x1 (cm),admin/img_prod/ADP4/ADP4-720x450.png,9
35,F4,Fichero,Despacho,Fichero madera 8 cajones con patas,40x63x145 (cm),admin/img_prod/F4/F4-1-720x540.png,9
36,MUS4,Instrumentos musicales,Musica  Piano,Piano clave auténtico madera raiz,180x67x82 (cm),admin/img_prod/MUS4/MUS4-1-720x540.png,9
37,ADO4,Adornos,Salón,Adorno mesa cobrizado,1x1x1 (cm),admin/img_prod/ADO4/ADO4-720x540.png,9
38,DPT4,Deporte,Gimnasio,Espaldera doble de gimnasio,200x10x260 (cm),admin/img_prod/DPT4/DPT4-720x540.png,9
39,LAM4,Lámpara,Lámpara de mesa,Lámpara de mesa forma velón 4 luces pantalla metal,0x0x0 (cm),admin/img_prod/LAM4/LAM4-720x540.png,9
40,FUM4,Artículos de fumador,Cajas,Cajas para tabaco de chapa,1x1x1 (cm),admin/img_prod/FUM4/FUM4-720x540.png,9
41,ASP4,Aspiradoras,Electrodomestico,Aspiradora antigua crema recta,1x1x1 (cm),admin/img_prod/ASP4/ASP4-720x540.png,9
42,AZP4,Azulejos y platos de pared,Decoración,Azulejo pared religioso marco forja hierro,1x1x1 (cm),admin/img_prod/AZP4/AZP4-720x540.png,9
43,BAD4,Bandejas,,Bandeja árabe grande cobre y metal,1x1x1 (cm),admin/img_prod/BAD4/BAD4-720x540.png,9
44,BYC4,Atrezzo de bar y cafetería,Bar y cafetería,Botellas antiguas de cristal tallado,1x1x1 (cm),admin/img_prod/BYC4/BYC4-720x540.png,9
45,COL4,Atrezzo colegio,Colegio,Afila-lápices antiguo de madera,1x1x1 (cm),admin/img_prod/COL4/COL4-720x540.png,9
46,DES4,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía de viaje madera y metal,1x1x1 (cm),admin/img_prod/DES4/DES4-720x540.png,9
47,CST4,Moda y costura,Avíos de costura,Bolsa de costura con agujas,1x1x1 (cm),admin/img_prod/CST4/CST4-720x540.png,9
